shift_date,shift_name,signal_family,primary_blocker,flagged_cases,affected_facilities,affected_units,affected_service_lines,recoverable_bed_hours,median_priority_score,mean_confidence,management_score,recommended_owner,recommended_management_action,signal_group_rank
2026-01-27,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,22.0,47.93,0.88,50.78,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-01-27,night,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"cardiac, respiratory","cardiology, respiratory",63.3,73.445,0.88,84.95,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-01-27,night,vulnerable_patient_flow,vulnerable patient porter wait,1,FAC_000,acute_medicine,medicine,3.41,6.33,0.81,29.46,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,2
2026-01-28,day,unattributed,unattributed operational delay,2,FAC_000,acute_medicine,medicine,41.31,49.78,0.45,60.46,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-01-28,day,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",24.509999999999998,32.79,0.88,57.24,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-01-28,evening,care_team_assessment,therapy assessment stall,2,FAC_000,"acute_medicine, respiratory","medicine, respiratory",8.48,7.875,0.82,42.15,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,1
2026-01-28,night,unattributed,unattributed operational delay,2,FAC_000,surgical,surgery,2.37,2.21,0.45,30.61,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-01-29,day,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,5.63,10.45,0.86,32.59,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-01-29,day,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,8.09,15.03,0.45,26.74,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-01-29,night,alc_community_capacity,ALC placement wait,1,FAC_000,surgical,surgery,20.4,44.23,0.94,50.23,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-01-29,night,unattributed,unattributed operational delay,2,FAC_000,"surgical, transitional_care","geriatrics, surgery",9.77,17.825,0.45,38.26,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-01-29,night,nursing_discharge_readiness,nurse discharge screening wait,1,FAC_000,respiratory,respiratory,1.29,19.8,0.8,32.46,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,3
2026-01-29,night,diagnostics_access,radiology ultrasound turnaround delay,1,FAC_000,cardiac,cardiology,2.33,4.32,0.8,28.23,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,4
2026-01-29,night,alc_community_capacity,home care confirmation wait,1,FAC_000,cardiac,cardiology,0.19,0.34,0.86,27.38,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,5
2026-01-30,day,alc_community_capacity,home care confirmation wait,1,FAC_000,orthopedics,orthopedics,26.08,68.89,0.86,58.3,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-01-30,day,nursing_discharge_readiness,nurse discharge screening wait,1,FAC_000,respiratory,respiratory,6.59,28.23,0.8,37.1,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,2
2026-01-30,evening,diagnostics_access,diagnostic sign-off stall,2,FAC_000,"cardiac, orthopedics","cardiology, orthopedics",35.92,40.03,0.72,60.78,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,1
2026-01-30,evening,social_support_readiness,social work assessment wait,1,FAC_000,surgical,surgery,12.72,44.66,0.79,44.29,social_work_lead,Review social work assessment capacity for discharge-dependent cases.,2
2026-01-30,evening,care_team_assessment,therapy assessment stall,1,FAC_000,respiratory,respiratory,11.28,20.95,0.82,37.2,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,3
2026-01-30,night,alc_community_capacity,ALC placement wait,1,FAC_000,respiratory,respiratory,121.5,170.55,0.94,128.56,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-01-30,night,alc_community_capacity,home care confirmation wait,3,FAC_000,"cardiac, surgical, transitional_care","cardiology, geriatrics, surgery",74.71,36.93,0.86,88.16,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-01-31,day,alc_community_capacity,home care confirmation wait,2,FAC_000,"orthopedics, respiratory","orthopedics, respiratory",1.75,1.625,0.86,38.39,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-01-31,day,transport_discharge_logistics,transport delay,1,FAC_000,surgical,surgery,2.07,3.84,0.78,27.58,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-01-31,day,unattributed,unattributed operational delay,1,FAC_000,surgical,surgery,0.5,0.93,0.45,19.48,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-01-31,evening,vulnerable_patient_flow,vulnerable patient porter wait,1,FAC_000,acute_medicine,medicine,5.57,10.34,0.81,31.53,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,1
2026-01-31,evening,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,3.24,6.03,0.45,22.1,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-01-31,night,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,1.15,2.14,0.86,28.3,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-01-31,night,transport_discharge_logistics,transport delay,1,FAC_000,transitional_care,geriatrics,1.49,2.78,0.78,27.03,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-02-01,day,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,98.76,140.36,0.86,108.81,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-01,day,diagnostics_access,radiology MRI access delay,1,FAC_000,respiratory,respiratory,27.36,59.45,0.84,55.58,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-02-01,day,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,4.67,8.67,0.45,23.47,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-01,evening,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,8.93,16.58,0.45,27.55,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-01,night,alc_community_capacity,home care confirmation wait,2,FAC_000,"cardiac, surgical","cardiology, surgery",8.44,17.275,0.86,45.76,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-01,night,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,2.18,4.06,0.45,21.09,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-02,day,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, surgical","medicine, surgery",15.059999999999999,13.98,0.45,39.22,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-02,day,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,1.13,2.09,0.86,28.28,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-02,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,respiratory,respiratory,24.96,63.1,0.88,56.51,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-02,night,social_support_readiness,social work assessment wait,1,FAC_000,acute_medicine,medicine,9.31,37.27,0.79,40.7,social_work_lead,Review social work assessment capacity for discharge-dependent cases.,1
2026-02-02,night,alc_community_capacity,ALC placement wait,1,FAC_000,acute_medicine,medicine,2.77,32.2,0.94,39.57,transition_services_lead,Review and address alc placement wait for this discharge dependency.,2
2026-02-03,day,transport_discharge_logistics,transport delay,2,FAC_000,"acute_medicine, respiratory","medicine, respiratory",11.120000000000001,19.14,0.78,45.79,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-02-03,day,diagnostics_access,radiology MRI access delay,1,FAC_000,transitional_care,geriatrics,8.2,36.08,0.84,40.9,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-02-03,day,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,0.35,0.65,0.86,27.54,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-02-03,evening,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",107.47,76.67,0.88,113.59,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-03,evening,documentation_readiness,discharge documentation readiness wait,1,FAC_000,acute_medicine,medicine,30.88,59.65,0.75,55.25,unit_clerk_lead,Review discharge documentation readiness and unit-clerk handoff steps.,2
2026-02-03,evening,vulnerable_patient_flow,vulnerable patient porter wait,1,FAC_000,orthopedics,orthopedics,3.85,24.34,0.81,35.04,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,3
2026-02-03,evening,unattributed,unattributed operational delay,1,FAC_000,surgical,surgery,1.47,2.74,0.45,20.41,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,4
2026-02-03,night,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,59.38,105.66,0.86,82.65,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-03,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,transitional_care,geriatrics,18.2,48.62,0.88,49.47,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-02-03,night,transport_discharge_logistics,transport delay,1,FAC_000,transitional_care,geriatrics,19.71,45.08,0.78,47.01,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-02-03,night,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,2.44,4.53,0.45,21.34,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,4
2026-02-04,day,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",58.67,52.09,0.88,76.7,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-04,day,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,28.51,61.05,0.45,48.72,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-04,evening,alc_community_capacity,ALC placement wait,1,FAC_000,respiratory,respiratory,28.57,59.18,0.94,57.98,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-02-04,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,26.39,57.6,0.88,55.44,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-02-04,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,6.86,30.3,0.86,39.03,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-02-05,evening,alc_community_capacity,ALC placement wait,2,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",106.48,84.00999999999999,0.94,106.6,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-02-05,evening,transport_discharge_logistics,transport delay,3,FAC_000,"acute_medicine, cardiac, transitional_care","cardiology, geriatrics, medicine",48.449999999999996,40.0,0.7799999999999999,76.98,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-02-05,evening,alc_community_capacity,home care confirmation wait,4,FAC_000,"cardiac, respiratory, transitional_care","cardiology, geriatrics, respiratory",29.89,8.24,0.86,71.63,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-02-05,evening,unattributed,unattributed operational delay,3,FAC_000,"acute_medicine, respiratory, surgical","medicine, respiratory, surgery",5.17,4.11,0.45,42.3,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,4
2026-02-05,night,care_team_assessment,therapy assessment stall,1,FAC_000,respiratory,respiratory,14.22,36.86,0.82,43.15,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,1
2026-02-05,night,alc_community_capacity,ALC placement wait,1,FAC_000,cardiac,cardiology,7.4,35.74,0.94,42.48,transition_services_lead,Review and address alc placement wait for this discharge dependency.,2
2026-02-05,night,diagnostics_access,radiology MRI access delay,1,FAC_000,cardiac,cardiology,3.43,34.46,0.84,38.51,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,3
2026-02-05,night,pharmacy_discharge_readiness,pharmacy discharge delay,1,FAC_000,orthopedics,orthopedics,8.8,33.16,0.74,38.27,pharmacy_operations_lead,Review and address pharmacy discharge delay for this discharge dependency.,4
2026-02-05,night,unit_flow_capacity,unit-level bed-flow bottleneck,1,FAC_000,cardiac,cardiology,8.74,37.09,0.62,37.02,unit_operations_manager,Review and address unit-level bed-flow bottleneck for this discharge dependency.,5
2026-02-06,day,alc_community_capacity,home care confirmation wait,4,FAC_000,"acute_medicine, cardiac, orthopedics","cardiology, medicine, orthopedics",16.82,15.135,0.86,68.47,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-06,day,unattributed,unattributed operational delay,3,FAC_000,"cardiac, surgical","cardiology, surgery",20.96,12.81,0.45,51.23,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-06,day,transport_discharge_logistics,transport delay,1,FAC_000,surgical,surgery,1.61,27.17,0.78,34.4,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-02-06,day,front_door_screening,triage screening backlog,1,FAC_000,orthopedics,orthopedics,2.73,13.08,0.76,30.22,triage_operations_lead,"Review triage screening queue, screening criteria, and escalation coverage for delayed cases.",4
2026-02-06,evening,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,0.49,0.92,0.45,19.47,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-06,night,nursing_discharge_readiness,nurse discharge screening wait,2,FAC_000,orthopedics,orthopedics,24.020000000000003,40.58,0.8,57.78,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,1
2026-02-06,night,diagnostics_access,radiology MRI access delay,1,FAC_000,acute_medicine,medicine,24.82,50.25,0.84,51.8,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-02-06,night,transport_discharge_logistics,transport delay,3,FAC_000,"acute_medicine, cardiac, orthopedics","cardiology, medicine, orthopedics",2.15,2.32,0.7799999999999999,47.16,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-02-06,night,care_team_assessment,therapy assessment stall,1,FAC_000,transitional_care,geriatrics,12.68,23.54,0.82,38.53,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,4
2026-02-06,night,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,2.48,4.62,0.45,21.38,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,5
2026-02-07,day,diagnostics_access,radiology MRI access delay,1,FAC_000,surgical,surgery,3.26,22.35,0.84,34.81,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-02-07,day,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,2.15,3.99,0.45,21.06,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-07,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,0.54,0.99,0.86,27.71,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-07,night,alc_community_capacity,ALC placement wait,1,FAC_000,orthopedics,orthopedics,28.4,69.92,0.94,61.14,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-02-07,night,alc_community_capacity,home care confirmation wait,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",0.69,10.200000000000001,0.86,40.54,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-07,night,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,5.61,10.43,0.45,24.37,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-08,day,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,0.7,1.3,0.78,26.27,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-02-08,day,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,5.55,10.3,0.45,24.31,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-08,evening,care_team_assessment,therapy assessment stall,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",12.879999999999999,28.905,0.82,50.22,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,1
2026-02-08,evening,unattributed,unattributed operational delay,2,FAC_000,"surgical, transitional_care","geriatrics, surgery",15.030000000000001,30.919999999999998,0.45,44.29,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-08,night,alc_community_capacity,ALC placement wait,1,FAC_000,acute_medicine,medicine,10.54,36.34,0.94,43.92,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-02-08,night,unattributed,unattributed operational delay,2,FAC_000,"cardiac, transitional_care","cardiology, geriatrics",2.54,11.58,0.45,33.49,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-09,day,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, surgical","medicine, surgery",10.61,18.325,0.45,38.74,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-09,day,social_support_readiness,social work assessment wait,1,FAC_000,acute_medicine,medicine,1.07,31.3,0.79,35.62,social_work_lead,Review social work assessment capacity for discharge-dependent cases.,2
2026-02-09,day,diagnostics_access,blood testing turnaround delay,1,FAC_000,acute_medicine,medicine,6.43,11.94,0.79,31.95,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",3
2026-02-09,day,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,2.51,4.65,0.86,29.6,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,4
2026-02-09,day,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,0.89,1.65,0.78,26.45,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,5
2026-02-09,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,orthopedics,orthopedics,21.5,49.06,0.88,50.92,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-09,night,transport_discharge_logistics,transport delay,1,FAC_000,cardiac,cardiology,2.97,30.38,0.78,35.9,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-02-09,night,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,9.96,30.13,0.45,32.02,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-09,night,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,1.45,2.69,0.86,28.59,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,4
2026-02-09,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,orthopedics,orthopedics,0.66,1.22,0.82,27.03,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",5
2026-02-10,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,transitional_care,geriatrics,39.74,69.35,0.88,64.3,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-10,day,transport_discharge_logistics,transport delay,1,FAC_000,orthopedics,orthopedics,3.01,40.29,0.78,38.89,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-02-10,evening,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"acute_medicine, surgical","medicine, surgery",67.96000000000001,64.18,0.88,84.04,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-10,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,orthopedics,orthopedics,17.35,45.04,0.84,47.25,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-02-10,evening,unattributed,unattributed operational delay,2,FAC_000,"orthopedics, respiratory","orthopedics, respiratory",3.9,15.165,0.45,35.11,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-10,night,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,4.06,7.53,0.45,22.88,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-11,day,diagnostics_access,diagnostic sign-off stall,1,FAC_000,acute_medicine,medicine,15.98,48.3,0.72,45.28,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,1
2026-02-11,day,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,1.86,3.46,0.45,20.78,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-11,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,36.9,63.85,0.88,61.52,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-11,evening,social_support_readiness,social work assessment wait,1,FAC_000,respiratory,respiratory,18.9,43.72,0.79,46.48,social_work_lead,Review social work assessment capacity for discharge-dependent cases.,2
2026-02-11,evening,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,7.96,47.0,0.45,36.28,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-11,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,8.62,16.02,0.86,35.45,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,4
2026-02-11,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,30.22,63.1,0.88,58.62,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-11,night,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,4.43,8.23,0.45,23.24,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-12,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,52.14,85.93,0.88,74.24,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-12,day,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,1.0,22.35,0.78,32.7,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-02-12,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,respiratory,respiratory,49.31,85.75,0.88,73.05,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-12,evening,alc_community_capacity,ALC placement wait,1,FAC_000,acute_medicine,medicine,20.08,37.3,0.94,48.02,transition_services_lead,Review and address alc placement wait for this discharge dependency.,2
2026-02-12,evening,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,3.33,27.1,0.45,28.46,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-12,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,35.2,61.18,0.88,60.03,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-12,night,nursing_discharge_readiness,nurse discharge screening wait,1,FAC_000,surgical,surgery,17.88,46.18,0.8,47.01,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,2
2026-02-12,night,care_team_assessment,therapy assessment stall,1,FAC_000,surgical,surgery,4.71,8.74,0.82,30.91,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,3
2026-02-12,night,transport_discharge_logistics,transport delay,1,FAC_000,cardiac,cardiology,0.72,1.33,0.78,26.29,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,4
2026-02-12,night,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,2.69,4.99,0.45,21.57,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,5
2026-02-13,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,orthopedics,orthopedics,1.42,20.84,0.86,34.02,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-13,evening,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,4.65,8.63,0.45,23.45,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-13,night,alc_community_capacity,ALC placement wait,1,FAC_000,surgical,surgery,21.63,46.85,0.94,51.51,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-02-13,night,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,24.61,53.11,0.45,44.78,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-13,night,alc_community_capacity,home care confirmation wait,1,FAC_000,transitional_care,geriatrics,12.66,35.29,0.86,42.85,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-02-13,night,diagnostics_access,radiology MRI access delay,1,FAC_000,surgical,surgery,14.82,27.52,0.84,40.98,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,4
2026-02-13,night,diagnostics_access,blood testing turnaround delay,1,FAC_000,acute_medicine,medicine,1.24,2.31,0.79,26.99,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",5
2026-02-14,day,care_team_assessment,therapy assessment stall,1,FAC_000,acute_medicine,medicine,31.95,64.77,0.82,58.61,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,1
2026-02-14,day,alc_community_capacity,home care confirmation wait,2,FAC_000,acute_medicine,medicine,14.59,13.55,0.86,47.1,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-14,evening,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,19.46,52.32,0.78,49.08,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-02-14,evening,alc_community_capacity,ALC placement wait,1,FAC_000,respiratory,respiratory,5.35,29.17,0.94,39.69,transition_services_lead,Review and address alc placement wait for this discharge dependency.,2
2026-02-14,night,care_team_assessment,therapy assessment stall,1,FAC_000,orthopedics,orthopedics,12.09,34.87,0.82,41.7,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,1
2026-02-14,night,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, respiratory","medicine, respiratory",6.51,6.050000000000001,0.45,33.42,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-15,day,unattributed,unattributed operational delay,2,FAC_000,"surgical, transitional_care","geriatrics, surgery",8.85,8.225,0.45,35.01,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-15,day,care_team_assessment,therapy assessment stall,1,FAC_000,orthopedics,orthopedics,3.25,14.03,0.82,31.91,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,2
2026-02-15,evening,unit_flow_capacity,unit-level bed-flow bottleneck,2,FAC_000,"cardiac, orthopedics","cardiology, orthopedics",0.62,8.57,0.62,35.22,unit_operations_manager,Review and address unit-level bed-flow bottleneck for this discharge dependency.,1
2026-02-15,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,orthopedics,orthopedics,4.19,15.78,0.86,33.61,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-15,evening,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,2.48,4.6,0.45,21.37,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-15,night,alc_community_capacity,ALC placement wait,1,FAC_000,respiratory,respiratory,24.81,58.11,0.94,56.16,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
