shift_date,shift_name,signal_family,primary_blocker,flagged_cases,affected_facilities,affected_units,affected_service_lines,recoverable_bed_hours,median_priority_score,mean_confidence,management_score,recommended_owner,recommended_management_action,signal_group_rank
2026-02-01,day,diagnostics_access,radiology MRI access delay,1,FAC_000,respiratory,respiratory,27.17,59.33,0.84,55.47,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-02-01,evening,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,9.12,16.93,0.45,27.73,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-01,night,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",341.99,165.44,0.88,234.03,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-01,night,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, cardiac","cardiology, medicine",5.65,16.385,0.45,36.18,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-02,day,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,5.73,10.63,0.86,32.68,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-02,day,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,0.31,0.57,0.45,19.3,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-02,night,alc_community_capacity,ALC placement wait,1,FAC_000,acute_medicine,medicine,1.48,20.49,0.94,35.54,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-02-03,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,35.09,60.81,0.88,59.88,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-03,day,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,4.99,26.76,0.78,35.62,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-02-03,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,12.86,47.94,0.86,46.73,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-03,evening,vulnerable_patient_flow,vulnerable patient porter wait,1,FAC_000,orthopedics,orthopedics,3.85,23.35,0.81,34.75,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,2
2026-02-03,night,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,0.35,0.65,0.45,19.34,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-04,day,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"acute_medicine, surgical","medicine, surgery",93.84,81.18,0.88,99.49,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-04,day,diagnostics_access,blood testing turnaround delay,1,FAC_000,transitional_care,geriatrics,28.51,57.66,0.79,54.5,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",2
2026-02-04,evening,weekend_flow_gap,Friday/weekend discharge gap,4,FAC_000,"acute_medicine, respiratory, transitional_care","geriatrics, medicine, respiratory",223.03,91.15,0.88,174.16,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-04,evening,alc_community_capacity,ALC placement wait,1,FAC_000,respiratory,respiratory,28.57,54.34,0.94,56.53,transition_services_lead,Review and address alc placement wait for this discharge dependency.,2
2026-02-04,night,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"acute_medicine, cardiac, orthopedics","cardiology, medicine, orthopedics",164.66,81.62,0.88,137.95,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-05,day,weekend_flow_gap,Friday/weekend discharge gap,8,FAC_000,"acute_medicine, cardiac, respiratory, surgical, transitional_care","cardiology, geriatrics, medicine, respiratory, surgery",583.19,118.215,0.88,366.34,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-05,day,alc_community_capacity,home care confirmation wait,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",4.34,13.645,0.86,43.03,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-05,evening,weekend_flow_gap,Friday/weekend discharge gap,4,FAC_000,"acute_medicine, respiratory, surgical","medicine, respiratory, surgery",287.37,116.025,0.88,207.36,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-05,evening,alc_community_capacity,ALC placement wait,1,FAC_000,acute_medicine,medicine,23.27,57.5,0.94,55.36,transition_services_lead,Review and address alc placement wait for this discharge dependency.,2
2026-02-05,evening,social_support_readiness,social work assessment wait,1,FAC_000,acute_medicine,medicine,18.16,51.21,0.79,48.43,social_work_lead,Review social work assessment capacity for discharge-dependent cases.,3
2026-02-05,evening,transport_discharge_logistics,transport delay,2,FAC_000,"respiratory, transitional_care","geriatrics, respiratory",15.84,21.62,0.78,48.42,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,4
2026-02-05,evening,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,0.22,0.42,0.45,19.21,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,5
2026-02-05,night,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",121.86000000000001,99.07,0.88,116.06,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-05,night,care_team_assessment,therapy assessment stall,2,FAC_000,"cardiac, respiratory","cardiology, respiratory",14.209999999999999,30.13,0.82,51.12,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,2
2026-02-05,night,pharmacy_discharge_readiness,pharmacy discharge delay,1,FAC_000,orthopedics,orthopedics,7.46,32.29,0.74,37.47,pharmacy_operations_lead,Review and address pharmacy discharge delay for this discharge dependency.,3
2026-02-06,day,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"acute_medicine, orthopedics, respiratory","medicine, orthopedics, respiratory",257.41,113.84,0.88,184.72,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-06,day,transport_discharge_logistics,transport delay,2,FAC_000,"cardiac, surgical","cardiology, surgery",2.5,15.38,0.78,41.21,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-02-06,day,unattributed,unattributed operational delay,2,FAC_000,"cardiac, surgical","cardiology, surgery",5.390000000000001,13.045,0.45,35.07,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-06,day,alc_community_capacity,home care confirmation wait,1,FAC_000,orthopedics,orthopedics,2.26,4.21,0.86,29.37,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,4
2026-02-06,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,cardiac,cardiology,78.58,117.89,0.88,94.4,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-06,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,respiratory,respiratory,102.56,151.38,0.88,114.04,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-06,night,diagnostics_access,radiology MRI access delay,1,FAC_000,acute_medicine,medicine,6.8,38.54,0.84,41.08,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-02-06,night,nursing_discharge_readiness,nurse discharge screening wait,1,FAC_000,orthopedics,orthopedics,9.89,33.03,0.8,39.86,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,3
2026-02-06,night,care_team_assessment,therapy assessment stall,1,FAC_000,transitional_care,geriatrics,7.48,13.89,0.82,33.56,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,4
2026-02-06,night,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,13.66,25.37,0.45,32.08,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,5
2026-02-07,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,120.35,176.62,0.88,128.73,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-07,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,126.44,174.43,0.88,130.5,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-07,night,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",4.88,14.095,0.45,35.18,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-08,day,alc_community_capacity,home care confirmation wait,1,FAC_000,transitional_care,geriatrics,3.72,6.91,0.86,30.76,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-08,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,orthopedics,orthopedics,137.25,184.7,0.88,137.91,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-08,evening,transport_discharge_logistics,transport delay,1,FAC_000,surgical,surgery,12.69,41.63,0.78,43.17,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-02-09,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,respiratory,respiratory,54.07,100.41,0.88,79.35,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-09,day,unattributed,unattributed operational delay,3,FAC_000,"acute_medicine, respiratory, surgical","medicine, respiratory, surgery",2.8000000000000003,4.04,0.45,41.33,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-09,day,social_support_readiness,social work assessment wait,1,FAC_000,acute_medicine,medicine,1.07,20.26,0.79,32.31,social_work_lead,Review social work assessment capacity for discharge-dependent cases.,3
2026-02-09,day,pharmacy_discharge_readiness,pharmacy discharge delay,1,FAC_000,respiratory,respiratory,2.44,4.53,0.74,27.14,pharmacy_operations_lead,Review and address pharmacy discharge delay for this discharge dependency.,4
2026-02-09,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,respiratory,respiratory,170.71,228.77,0.88,164.52,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-09,night,transport_discharge_logistics,transport delay,3,FAC_000,"acute_medicine, cardiac","cardiology, medicine",3.6900000000000004,23.48,0.7799999999999999,54.12,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-02-10,day,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",242.45,52.11,0.88,160.21,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-10,day,nursing_discharge_readiness,nurse discharge screening wait,1,FAC_000,orthopedics,orthopedics,3.01,34.4,0.8,37.52,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,2
2026-02-10,evening,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"surgical, transitional_care","geriatrics, surgery",33.0,50.224999999999994,0.88,65.87,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-10,evening,alc_community_capacity,home care confirmation wait,2,FAC_000,orthopedics,orthopedics,17.35,31.33,0.86,53.54,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-10,evening,front_door_screening,triage screening backlog,1,FAC_000,respiratory,respiratory,3.49,6.47,0.76,28.54,triage_operations_lead,"Review triage screening queue, screening criteria, and escalation coverage for delayed cases.",3
2026-02-10,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,transitional_care,geriatrics,154.93,209.18,0.88,152.33,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-10,night,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,3.72,6.9,0.45,22.56,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-11,day,weekend_flow_gap,Friday/weekend discharge gap,4,FAC_000,"orthopedics, respiratory, transitional_care","geriatrics, orthopedics, respiratory",250.62,95.235,0.88,186.42,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-11,day,diagnostics_access,diagnostic sign-off stall,1,FAC_000,acute_medicine,medicine,15.08,36.59,0.72,41.41,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-02-11,evening,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",116.38,95.19999999999999,0.88,112.71,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-11,evening,alc_community_capacity,home care confirmation wait,2,FAC_000,"acute_medicine, respiratory","medicine, respiratory",16.52,30.765,0.86,53.04,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-11,evening,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,18.9,43.6,0.78,46.24,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-02-11,night,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"surgical, transitional_care","geriatrics, surgery",265.96,83.18,0.88,178.94,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-11,night,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,3.7,6.87,0.86,30.74,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-12,day,weekend_flow_gap,Friday/weekend discharge gap,6,FAC_000,"acute_medicine, cardiac, surgical","cardiology, medicine, surgery",430.18,109.885,0.88,282.64,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-12,evening,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"acute_medicine, respiratory","medicine, respiratory",88.17,74.805,0.88,95.31,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-12,night,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"orthopedics, transitional_care","geriatrics, orthopedics",134.51,106.375,0.88,123.32,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-12,night,nursing_discharge_readiness,nurse discharge screening wait,1,FAC_000,surgical,surgery,17.88,41.13,0.8,45.49,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,2
2026-02-12,night,care_team_assessment,therapy assessment stall,1,FAC_000,surgical,surgery,0.21,0.38,0.82,26.6,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,3
2026-02-12,night,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,0.08,0.16,0.45,19.08,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,4
2026-02-13,day,weekend_flow_gap,Friday/weekend discharge gap,4,FAC_000,"acute_medicine, surgical","medicine, surgery",300.56,113.365,0.88,211.83,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-13,evening,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"respiratory, surgical","respiratory, surgery",239.89,164.315,0.88,182.85,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-13,evening,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,1.85,3.44,0.45,20.77,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-13,night,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"cardiac, surgical","cardiology, surgery",143.9,113.63,0.88,129.25,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-13,night,alc_community_capacity,home care confirmation wait,1,FAC_000,transitional_care,geriatrics,9.76,43.46,0.86,44.14,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-13,night,diagnostics_access,radiology MRI access delay,1,FAC_000,surgical,surgery,12.1,22.47,0.84,38.38,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,3
2026-02-13,night,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",1.55,13.295,0.45,33.61,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,4
2026-02-13,night,alc_community_capacity,ALC placement wait,1,FAC_000,surgical,surgery,4.85,9.01,0.94,33.44,transition_services_lead,Review and address alc placement wait for this discharge dependency.,5
2026-02-14,day,care_team_assessment,therapy assessment stall,1,FAC_000,acute_medicine,medicine,26.9,53.06,0.82,53.08,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,1
2026-02-14,day,alc_community_capacity,home care confirmation wait,2,FAC_000,acute_medicine,medicine,7.92,7.35,0.86,42.57,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-14,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,17.37,50.96,0.86,49.44,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-14,evening,alc_community_capacity,ALC placement wait,1,FAC_000,respiratory,respiratory,5.22,24.34,0.94,38.19,transition_services_lead,Review and address alc placement wait for this discharge dependency.,2
2026-02-14,night,weekend_flow_gap,Friday/weekend discharge gap,4,FAC_000,"acute_medicine, respiratory, transitional_care","geriatrics, medicine, respiratory",414.19,148.015,0.88,267.68,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-14,night,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,3.02,28.98,0.45,28.9,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-14,night,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,0.89,1.64,0.78,26.45,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-02-15,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,34.85,64.73,0.88,60.96,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-15,day,alc_community_capacity,home care confirmation wait,1,FAC_000,transitional_care,geriatrics,3.3,6.14,0.86,30.36,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-15,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,160.69,213.54,0.88,155.94,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-15,evening,alc_community_capacity,home care confirmation wait,2,FAC_000,respiratory,respiratory,2.41,12.705,0.86,41.98,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-15,evening,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,0.15,0.27,0.45,19.14,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-15,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,59.47,110.44,0.88,84.52,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-15,night,alc_community_capacity,ALC placement wait,1,FAC_000,respiratory,respiratory,24.62,57.99,0.94,56.04,transition_services_lead,Review and address alc placement wait for this discharge dependency.,2
2026-02-15,night,alc_community_capacity,home care confirmation wait,2,FAC_000,"cardiac, transitional_care","cardiology, geriatrics",6.32,26.93,0.86,47.81,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-02-15,night,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,9.69,33.3,0.78,39.47,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,4
2026-02-15,night,social_support_readiness,interpreter availability wait,1,FAC_000,orthopedics,orthopedics,3.13,5.82,0.74,27.8,language_services_lead,Review interpreter booking and handoff for discharge-dependent communication needs.,5
2026-02-16,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,157.53,210.82,0.88,153.86,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-16,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,22.71,47.44,0.88,50.92,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-17,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,24.12,51.93,0.88,52.83,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-17,day,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,6.6,12.25,0.45,25.32,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-17,evening,weekend_flow_gap,Friday/weekend discharge gap,5,FAC_000,"acute_medicine, orthopedics, transitional_care","geriatrics, medicine, orthopedics",134.53,61.16,0.8800000000000001,139.76,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-17,night,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,respiratory,respiratory,50.08,54.31,0.88,73.92,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-17,night,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,2.15,3.98,0.86,29.25,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-17,night,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,6.21,11.54,0.45,24.95,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-18,day,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,surgical,surgery,74.88,75.23,0.88,90.12,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-18,evening,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"cardiac, transitional_care","cardiology, geriatrics",121.34,98.655,0.88,115.73,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-18,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,42.7,72.92,0.88,66.56,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-18,night,care_team_assessment,therapy assessment stall,1,FAC_000,orthopedics,orthopedics,42.93,70.18,0.82,64.63,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,2
2026-02-18,night,alc_community_capacity,home care confirmation wait,1,FAC_000,orthopedics,orthopedics,4.97,32.52,0.86,38.94,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-02-19,day,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"orthopedics, respiratory","orthopedics, respiratory",123.87,102.205,0.88,117.81,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-19,day,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,0.17,0.31,0.86,27.36,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-19,evening,weekend_flow_gap,Friday/weekend discharge gap,4,FAC_000,"cardiac, orthopedics, transitional_care","cardiology, geriatrics, orthopedics",291.18,115.10499999999999,0.88,208.6,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-19,evening,unattributed,unattributed operational delay,2,FAC_000,"orthopedics, respiratory","orthopedics, respiratory",1.85,10.825,0.45,32.99,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-19,evening,pharmacy_discharge_readiness,pharmacy discharge delay,1,FAC_000,cardiac,cardiology,3.21,5.96,0.74,27.87,pharmacy_operations_lead,Review and address pharmacy discharge delay for this discharge dependency.,3
2026-02-19,night,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"acute_medicine, cardiac, orthopedics","cardiology, medicine, orthopedics",154.83,89.61,0.88,136.42,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-20,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,respiratory,respiratory,95.01,141.32,0.88,108.0,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-20,day,nursing_discharge_readiness,nurse discharge screening wait,2,FAC_000,"orthopedics, respiratory","orthopedics, respiratory",2.6799999999999997,2.49,0.8,37.82,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,2
2026-02-20,day,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,4.33,28.49,0.45,29.28,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-20,day,diagnostics_access,radiology CT turnaround delay,1,FAC_000,orthopedics,orthopedics,0.3,0.57,0.82,26.69,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",4
2026-02-20,day,transport_discharge_logistics,transport delay,1,FAC_000,orthopedics,orthopedics,0.98,1.82,0.78,26.54,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,5
2026-02-20,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,108.09,154.89,0.88,117.3,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-20,night,nursing_discharge_readiness,nurse discharge screening wait,1,FAC_000,transitional_care,geriatrics,23.05,48.73,0.8,49.84,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,1
2026-02-20,night,diagnostics_access,diagnostic sign-off stall,2,FAC_000,"orthopedics, surgical","orthopedics, surgery",7.01,23.515,0.72,44.26,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-02-21,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,100.06,144.68,0.88,111.03,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-21,day,transport_discharge_logistics,transport delay,2,FAC_000,"orthopedics, respiratory","orthopedics, respiratory",0.99,12.165,0.78,39.65,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-02-21,evening,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,21.66,46.42,0.78,48.19,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-02-21,night,diagnostics_access,radiology MRI access delay,1,FAC_000,acute_medicine,medicine,1.84,23.49,0.84,34.58,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-02-21,night,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,8.3,32.11,0.45,31.95,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-22,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,respiratory,respiratory,136.69,193.02,0.88,140.18,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-22,day,pharmacy_discharge_readiness,pharmacy discharge delay,1,FAC_000,orthopedics,orthopedics,0.97,1.81,0.74,25.73,pharmacy_operations_lead,Review and address pharmacy discharge delay for this discharge dependency.,2
2026-02-22,evening,unattributed,unattributed operational delay,2,FAC_000,"respiratory, surgical","respiratory, surgery",3.27,13.335,0.45,34.31,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-22,night,alc_community_capacity,home care confirmation wait,2,FAC_000,"cardiac, orthopedics","cardiology, orthopedics",1.8,12.58,0.86,41.69,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-22,night,unattributed,unattributed operational delay,2,FAC_000,"respiratory, surgical","respiratory, surgery",5.220000000000001,4.85,0.45,32.54,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-22,night,diagnostics_access,blood testing turnaround delay,1,FAC_000,respiratory,respiratory,6.94,12.9,0.79,32.45,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",3
2026-02-23,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,transitional_care,geriatrics,21.23,44.13,0.88,49.33,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-23,evening,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"acute_medicine, cardiac","cardiology, medicine",36.58,51.255,0.88,67.61,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-23,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,transitional_care,geriatrics,25.76,54.74,0.88,54.33,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
